ID_Client;Segment;Type_Client;Saison;Canal_reservation;Type_canal;Annulee;Mois_sejour;Sexe;Niveau_revenus;Pays;Province;Ville;Type_chambre;Numero_chambre;Nuits;Rev_Chambre;Tarif_applique;Rev_Banquet;Rev_Resto;Rev_Spa;Type_Forfait;Satisfaction_NPS;Total_Facture
AB-05653;Local_Gourmet;Externe;Haute;Trivago;Intermediaire;Non;6;F;Faible;États-Unis;New York;Rochester;Suite exécutive;97;0;0.0;969.3299999999998;0.0;142.69147522057114;13.429495363543401;Forfait Gastronomique;5.698493837082175;173.10970866397344
AB-05654;Local_Gourmet;Externe;Basse;Booking.com;Intermediaire;Non;7;M;Élevé;Canada;Ontario;Mississauga;Classique;11;0;0.0;330.9049999999999;0.0;166.99586712453265;4.87905117854545;Forfait Gastronomique;7.389270530825153;201.3206182017834
AB-05655;Local_Gourmet;Externe;Haute;Autre OTA;Intermediaire;Non;8;F;Élevé;Canada;Québec;Laval;Suite senior;92;0;0.0;715.8749999999999;0.0;;0.0;Forfait Gastronomique;5.653250701439765;189.2135701671539
AB-05656;Local_Gourmet;Externe;Basse;TripAdvisor;Intermediaire;Non;12;Autre;Moyen;États-Unis;California;Non spécifié;Classique;27;0;0.0;202.29999999999998;0.0;161.24672081496976;20.123564340933683;Forfait Gastronomique;8.100771701782893;195.4740299908385
AB-05657;Affaires_Solo;Interne;Basse;Booking.com;Intermediaire;Non;6;M;Moyen;Canada;Ontario;Mississauga;deluxe;67;4;1488.36;372.09;0.0;58.24777255993081;19.469357699444547;Chambre Seule;6.1018629341070945;1587.8454606935618
AB-05658;Local_Spa;Externe;Haute;Hotels.com;Intermediaire;Non;8;M;Élevé;États-Unis;California;Non spécifié;deluxe;73;0;0.0;390.92999999999995;0.0;9.295886231080967;109.43578952446954;Chambre Seule;7.994445030833111;152.04838668088385
AB-05659;Affaires_Solo;Interne;Haute;Trivago;Intermediaire;Non;9;F;Faible;Canada;Ontario;Toronto;Classique;20;1;319.34499999999997;319.34499999999997;0.0;36.37520357394638;6.035227909251174;Chambre Seule;5.821050784553535;380.9881937679056
AB-05660;Loisirs_Couple;Interne;Haute;Trip.com;Intermediaire;Non;5;F;Élevé;États-Unis;New York;New York;Classique;44;3;906.015;302.005;0.0;85.8545301653782;209.48157896448072;Forfait Gastronomique;8.86809909867867;1266.0659137659356
AB-05661;Loisirs_Couple;Interne;Haute;Courriel à l'hôtel;Direct;Non;2;F;Élevé;Canada;Québec;Gatineau;Suite senior;94;2;994.75;497.375;0.0;94.24052007840591;172.88011108381417;Forfait Gastronomique;9.55846433760578;1322.6109328918167
AB-05662;Local_Gourmet;Externe;Haute;Hotels.com;Intermediaire;Oui;9;Autre;Élevé;Canada;Québec;Québec;Classique;30;0;0.0;319.34499999999997;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-05663;Local_Spa;Externe;Basse;Google;Intermediaire;Non;11;F;Élevé;Canada;Québec;Laval;Classique;16;0;0.0;267.32499999999993;0.0;0.0;130.82126006299936;Chambre Seule;9.292543644744267;170.14126489613483
AB-05664;Loisirs_Couple;Interne;Haute;Booking.com;Intermediaire;Non;12;M;Moyen;États-Unis;New York;Rochester;Classique;48;4;809.1999999999999;202.29999999999998;0.0;99.99355710346356;198.8796243450986;Forfait Gastronomique;9.365077317603141;1162.95095509245
AB-05665;Local_Gourmet;Externe;Basse;Courriel à l'hôtel;Direct;Non;11;M;Moyen;États-Unis;Autre;Non spécifié;Classique;16;0;0.0;267.32499999999993;0.0;169.52059544743116;0.0;Chambre Seule;7.486201952786836;181.59632078262464
AB-05666;Local_Gourmet;Externe;Haute;Téléphone à l'hôtel;Direct;Non;4;F;Élevé;Canada;Ontario;Mississauga;Classique;24;0;0.0;302.005;0.0;141.60085857283838;0.0;Chambre Seule;6.438835184701553;141.39840578084107
AB-05667;Local_Gourmet;Externe;Haute;Booking.com;Intermediaire;Non;3;Autre;Faible;États-Unis;California;Non spécifié;Classique;36;0;0.0;284.66499999999996;0.0;148.99386360095528;0.0;Chambre Seule;5.474481016045043;170.83248229296342
AB-05668;Loisirs_Couple;Interne;Haute;Expedia;Intermediaire;Non;10;F;Moyen;États-Unis;California;Non spécifié;Classique;50;1;302.005;302.005;0.0;83.72019731370409;176.7675635741123;Chambre Seule;8.371304659840124;631.060943089017
AB-05669;Congressiste;Interne;Basse;Courriel à l'hôtel;Direct;Non;2;F;Faible;États-Unis;California;Non spécifié;Classique;26;5;1249.925;249.98499999999999;300.00753566695744;31.01950704650141;0.0;Forfait Gastronomique;7.856110512172495;1266.743830446308
AB-05670;Local_Spa;Externe;Basse;Expedia;Intermediaire;Non;6;F;Moyen;États-Unis;California;Non spécifié;Classique;21;0;0.0;342.465;0.0;24.057382567339864;162.41977746850722;Chambre Seule;10.0;250.94768898813896
AB-05671;Congressiste;Interne;Basse;Site Web de l'hôtel;Direct;Non;5;F;Faible;Autre;—;Non spécifié;Classique;49;3;906.015;302.005;117.74081079379337;54.98349674637253;0.0;Chambre Seule;6.535606885095415;991.4709976852083
AB-05672;Local_Spa;Externe;Basse;Courriel à l'hôtel;Direct;Non;9;M;Moyen;Autre;—;Non spécifié;Classique;59;0;0.0;319.34499999999997;0.0;33.736561412773824;143.06202925582772;Chambre Seule;9.600184331960184;223.55091945399067
AB-05673;Affaires_Solo;Interne;Basse;Téléphone à l'hôtel;Direct;Non;11;M;Élevé;États-Unis;Autre;Non spécifié;deluxe;78;1;290.44999999999993;290.44999999999993;0.0;62.23877020141673;39.95277239379397;Chambre Seule;7.937418205929308;404.44010873124404
AB-05674;Congressiste;Interne;Basse;Courriel à l'hôtel;Direct;Non;7;F;Élevé;États-Unis;New York;New York;Classique;37;1;330.9049999999999;330.9049999999999;392.47966773974593;19.497176496914584;4.113947265716171;Chambre Seule;7.771868283044297;385.94333150206745
AB-05675;Loisirs_Couple;Interne;Basse;Téléphone à l'hôtel;Direct;Non;12;F;Moyen;Europe;France;Paris;deluxe;71;3;659.4;219.79999999999998;0.0;84.04535815247914;190.36256801407166;Chambre Seule;10.0;986.131547402995
AB-05676;Local_Gourmet;Externe;Haute;Téléphone à l'hôtel;Direct;Non;11;M;Élevé;États-Unis;Autre;Non spécifié;Classique;47;0;0.0;267.32499999999993;0.0;127.19217189476691;0.0;Forfait Gastronomique;4.350947563525325;140.11245375293458
AB-05677;Local_Gourmet;Externe;Haute;Trip.com;Intermediaire;Oui;4;M;Faible;Canada;Québec;Québec;Classique;13;0;0.0;302.005;0.0;0.0;0.0;Chambre Seule;;1.7962227263192343
AB-05678;Local_Gourmet;Externe;Basse;Booking.com;Intermediaire;Oui;8;F;Élevé;Canada;Ontario;Ottawa;Classique;41;0;0.0;359.80499999999995;0.0;0.0;0.0;Forfait Gastronomique;;13.451476204524146
AB-05679;Congressiste;Interne;Haute;Booking.com;Intermediaire;Non;11;F;Faible;Europe;France;Lyon;Classique;56;4;1069.2999999999997;267.32499999999993;289.0413237529666;29.193809335101854;0.0;Chambre Seule;6.069687151302311;1105.0105800198796
AB-05680;Congressiste;Interne;Basse;Autre OTA;Intermediaire;Non;9;F;Faible;États-Unis;California;Non spécifié;Classique;37;2;638.6899999999999;319.34499999999997;304.7991804890189;52.79351270478544;0.0;Chambre Seule;6.697915213461807;691.7765250173794
AB-05681;Local_Gourmet;Externe;Basse;Booking.com;Intermediaire;Oui;3;M;Faible;États-Unis;New York;Buffalo;deluxe;78;0;0.0;309.28999999999996;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-05682;Congressiste;Interne;Basse;Site Web de l'hôtel;Direct;Non;9;F;Moyen;Canada;Québec;Laval;Classique;29;1;319.34499999999997;319.34499999999997;248.76074070405534;47.95063314468173;0.0;Chambre Seule;6.299406159372589;368.6724782566885
AB-05683;Affaires_Solo;Interne;Basse;Site Web de l'hôtel;Direct;Non;11;M;Faible;Canada;Ontario;Toronto;Classique;61;2;534.6499999999999;267.32499999999993;0.0;50.89039275854601;0.0;Chambre Seule;5.891912595941725;580.560158424949
AB-05684;Local_Gourmet;Externe;Haute;Téléphone à l'hôtel;Direct;Non;12;M;Moyen;Autre;—;Non spécifié;Classique;56;0;0.0;202.29999999999998;0.0;145.95576177066235;26.875530362772743;Forfait Gastronomique;6.50845734428757;195.96778061718
AB-05685;Local_Spa;Externe;Haute;Hotels.com;Intermediaire;Non;2;F;Faible;Canada;Québec;Laval;Classique;54;0;0.0;249.98499999999999;0.0;19.92326712241023;141.48535636898634;Forfait Gastronomique;8.416933543287804;200.20459531572865
AB-05686;Loisirs_Couple;Interne;Haute;Courriel à l'hôtel;Direct;Non;11;M;Moyen;Europe;Autre;Non spécifié;deluxe;78;6;1742.6999999999996;290.44999999999993;0.0;106.19722407907145;165.29953702407582;Forfait Gastronomique;8.499768232169304;2059.465966685379
AB-05687;Loisirs_Couple;Interne;Haute;Hotels.com;Intermediaire;Non;1;M;Moyen;Canada;Ontario;Toronto;Suite exécutive;98;3;1828.2299999999996;609.4099999999999;0.0;76.64168144500344;;Forfait Gastronomique;10.0;2229.651075457784
AB-05688;Congressiste;Interne;Basse;Courriel à l'hôtel;Direct;Non;9;M;Faible;Canada;Ontario;Mississauga;Classique;63;4;1277.3799999999999;319.34499999999997;862.6247297596573;14.896718535377655;0.0;Chambre Seule;7.626737899945332;1288.789665154625
AB-05689;Local_Gourmet;Externe;Basse;Expedia;Intermediaire;Oui;3;F;Élevé;Canada;Québec;Québec;Classique;2;0;0.0;284.66499999999996;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-05690;Congressiste;Interne;Basse;Booking.com;Intermediaire;Non;5;F;Faible;États-Unis;New York;New York;Classique;5;1;302.005;302.005;432.6731537476137;29.8870493032679;0.0;Chambre Seule;8.116225579794753;333.1981628887193
AB-05691;Affaires_Solo;Interne;Haute;Téléphone à l'hôtel;Direct;Non;5;M;Élevé;États-Unis;California;Non spécifié;Classique;29;3;906.015;302.005;0.0;49.70528616842821;20.383104170225355;Forfait Gastronomique;5.334223489437541;987.8725658662406
AB-05692;Congressiste;Interne;Basse;Site Web de l'hôtel;Direct;Non;4;F;Faible;États-Unis;New York;Buffalo;Classique;48;2;604.01;302.005;111.90811860332337;33.79294980073226;32.71185423000408;Chambre Seule;7.647904836850003;666.2429880240204
AB-05693;Affaires_Solo;Interne;Basse;Téléphone à l'hôtel;Direct;Non;12;M;Moyen;Europe;France;Marseille;deluxe;67;4;879.1999999999999;219.79999999999998;0.0;37.26878550416943;0.0;Chambre Seule;6.4997188709597875;923.512140725844
AB-05694;Affaires_Solo;Interne;Basse;Téléphone à l'hôtel;Direct;Non;6;F;Moyen;Canada;Québec;Québec;deluxe;73;1;372.09;372.09;0.0;44.132257102671005;0.8171558609644166;Chambre Seule;7.202305015194256;411.22620974528917
AB-05695;Local_Gourmet;Externe;Haute;Téléphone à l'hôtel;Direct;Non;11;F;Faible;Europe;Autre;Non spécifié;deluxe;68;0;0.0;290.44999999999993;0.0;150.47712922875547;11.120074950489377;Chambre Seule;5.805161844865755;197.0912276791751
AB-05696;Congressiste;Interne;Basse;Booking.com;Intermediaire;Oui;5;F;Élevé;Autre;—;Non spécifié;Classique;4;0;0.0;302.005;0.0;0.0;0.0;Chambre Seule;;5.239605120767347
AB-05697;Local_Gourmet;Externe;Haute;Site Web de l'hôtel;Direct;Non;1;F;Moyen;Canada;Ontario;Toronto;Classique;14;0;0.0;215.30499999999998;0.0;122.52697811097016;0.0;Forfait Gastronomique;6.12138237706533;130.78067602097403
AB-05698;Affaires_Solo;Interne;Basse;Booking.com;Intermediaire;Non;12;F;Élevé;Canada;Québec;Québec;Classique;32;3;606.9;202.29999999999998;0.0;77.46985412073957;16.463790050100265;Chambre Seule;7.5105872985086775;706.0680888947704
AB-05699;Affaires_Solo;Interne;Basse;Site Web de l'hôtel;Direct;Non;8;F;Moyen;États-Unis;Autre;Non spécifié;Classique;64;2;719.6099999999999;359.80499999999995;0.0;;9.43073966487115;Chambre Seule;7.722731421303395;747.3305304288243
AB-05700;Loisirs_Couple;Interne;Haute;Site Web de l'hôtel;Direct;Non;2;F;Moyen;États-Unis;New York;Rochester;deluxe;83;1;271.61;271.61;0.0;61.415630432574154;165.20442808236785;Forfait Gastronomique;8.963278215952899;560.0608573987427
AB-05701;Affaires_Solo;Interne;Basse;Airbnb;Intermediaire;Non;3;M;Moyen;Canada;Autre;Non spécifié;Suite junior;86;3;1247.0099999999998;415.66999999999996;0.0;55.90810342834195;38.93475394124167;Forfait Gastronomique;8.810577843934688;1358.869152608938
AB-05702;Affaires_Solo;Interne;Haute;Courriel à l'hôtel;Direct;Non;10;F;Moyen;Canada;Autre;Non spécifié;deluxe;68;2;656.26;328.13;0.0;;0.0;Chambre Seule;5.650427230790733;699.4430032268024
AB-05703;Affaires_Solo;Interne;Basse;Trip.com;Intermediaire;Non;11;Autre;Faible;Canada;Ontario;Toronto;Suite senior;95;3;1595.6249999999995;531.8749999999999;0.0;68.10573888205303;0.0;Chambre Seule;6.837564208100606;1671.125015678437
AB-05704;Congressiste;Interne;Basse;Expedia;Intermediaire;Non;6;F;Élevé;Canada;Québec;Gatineau;Classique;1;2;684.93;342.465;752.1934597377794;48.97515186522635;0.0;Chambre Seule;7.431117366091999;732.7640777393793
AB-05705;Affaires_Solo;Interne;Haute;Trip.com;Intermediaire;Non;11;M;Faible;États-Unis;Autre;Non spécifié;Classique;23;2;534.6499999999999;267.32499999999993;0.0;6.955724052887739;40.11837530737133;Chambre Seule;5.8448946981619905;591.0231250893287
AB-05706;Local_Gourmet;Externe;Basse;Site Web de l'hôtel;Direct;Non;11;F;Faible;Autre;—;Non spécifié;Classique;55;0;0.0;267.32499999999993;0.0;158.83807102723955;8.245576521712751;Forfait Gastronomique;8.139070198818597;164.58320321914005
AB-05707;Congressiste;Interne;Basse;Courriel à l'hôtel;Direct;Non;3;F;Élevé;Europe;Autre;Non spécifié;Classique;50;4;1138.6599999999999;284.66499999999996;317.6358887302166;47.941700766950355;5.688473847406032;Chambre Seule;7.228565743395058;1208.528149153797
AB-05708;Local_Gourmet;Externe;Basse;Courriel à l'hôtel;Direct;Non;5;M;Faible;Canada;Québec;Laval;Classique;40;0;0.0;302.005;0.0;123.99613490970074;0.0;Forfait Gastronomique;7.025287374496799;139.38372620388847
AB-05709;Local_Gourmet;Externe;Haute;Téléphone à l'hôtel;Direct;Non;6;F;Élevé;États-Unis;California;Non spécifié;Classique;57;0;0.0;342.465;0.0;130.95536534055339;30.518815081368437;Chambre Seule;5.905581598696401;175.9908030400534
AB-05710;Affaires_Solo;Interne;Haute;Courriel à l'hôtel;Direct;Non;5;F;Faible;États-Unis;Autre;Non spécifié;deluxe;70;3;984.39;328.13;0.0;91.29837049711564;0.0;Chambre Seule;6.167284270169615;1103.8055573603795
AB-05711;Local_Gourmet;Externe;Basse;Expedia;Intermediaire;Non;7;F;Faible;Canada;Québec;Gatineau;Classique;52;0;0.0;330.9049999999999;0.0;136.08531271678038;0.0;Forfait Gastronomique;7.229202066818052;150.5640087923823
AB-05712;Local_Spa;Externe;Basse;Téléphone à l'hôtel;Direct;Non;9;M;Élevé;États-Unis;California;Non spécifié;Classique;51;0;0.0;319.34499999999997;0.0;24.761744769837208;104.94284113328973;Chambre Seule;9.132868747035323;153.3021770003456
AB-05713;Loisirs_Couple;Interne;Haute;Téléphone à l'hôtel;Direct;Non;12;F;Moyen;États-Unis;Autre;Non spécifié;Classique;39;3;606.9;202.29999999999998;0.0;70.12310585573118;220.73971543579836;Forfait Gastronomique;10.0;979.5644207225467
AB-05714;Congressiste;Interne;Basse;Trivago;Intermediaire;Non;12;F;Moyen;Canada;Ontario;Mississauga;Classique;49;6;1213.8;202.29999999999998;262.51093443466925;45.59154073164384;0.0;Chambre Seule;6.87999063810292;1267.9311769699007
AB-05715;Loisirs_Couple;Interne;Haute;Hotels.com;Intermediaire;Non;5;F;Moyen;Europe;Autre;Non spécifié;Suite junior;86;2;881.9799999999999;440.98999999999995;0.0;77.90320965264138;192.23029561660752;Forfait Gastronomique;8.924373723778496;1221.5187147743372
AB-05716;Congressiste;Interne;Haute;Autre OTA;Intermediaire;Non;8;M;Moyen;Canada;Autre;Non spécifié;Classique;56;5;1799.0249999999996;359.80499999999995;460.49463110772786;43.649513992857585;12.188051467391954;Chambre Seule;6.267281597129713;1858.6263762532367
AB-05717;Congressiste;Interne;Basse;Site Web de l'hôtel;Direct;Non;8;M;Faible;États-Unis;Autre;Non spécifié;Classique;16;3;1079.415;359.80499999999995;533.4872209085025;50.6568135924213;0.0;Chambre Seule;6.4924080032252585;1139.642452189444
AB-05718;Affaires_Solo;Interne;Haute;Courriel à l'hôtel;Direct;Non;9;M;Élevé;États-Unis;New York;New York;Classique;6;1;319.34499999999997;319.34499999999997;0.0;78.26809815713416;25.06261137205097;Chambre Seule;6.321806122505445;435.4037198543029
AB-05719;Affaires_Solo;Interne;Basse;Téléphone à l'hôtel;Direct;Non;7;M;Élevé;Canada;Québec;Laval;Classique;45;1;330.9049999999999;330.9049999999999;0.0;47.46842749852478;13.635219345828192;Forfait Gastronomique;6.929372940963044;406.4054699144123
AB-05720;Affaires_Solo;Interne;Basse;Téléphone à l'hôtel;Direct;Non;10;F;Faible;Canada;Québec;Québec;Classique;12;2;604.01;302.005;0.0;28.20447868788659;18.097799168974664;Forfait Gastronomique;7.917034690312761;639.512620936236
AB-05721;Affaires_Solo;Interne;Basse;Site Web de l'hôtel;Direct;Non;8;M;Faible;Canada;Ontario;Toronto;Classique;48;4;1439.2199999999998;359.80499999999995;0.0;49.69648345595918;0.0;Forfait Gastronomique;6.826750052474306;1489.5473971717631
AB-05722;Affaires_Solo;Interne;Basse;Site Web de l'hôtel;Direct;Non;1;M;Élevé;Canada;Ontario;Toronto;Classique;10;2;430.60999999999996;215.30499999999998;0.0;67.24751922585607;;Chambre Seule;7.654460074358226;521.8038221265235
AB-05723;Loisirs_Couple;Interne;Haute;Téléphone à l'hôtel;Direct;Non;2;M;Élevé;États-Unis;Autre;Non spécifié;Classique;56;6;1499.9099999999999;249.98499999999999;0.0;86.16344445382983;151.6930217613776;Forfait Gastronomique;9.016975088470268;1784.2200426350007
AB-05724;Local_Gourmet;Externe;Basse;Courriel à l'hôtel;Direct;Non;5;F;Élevé;Canada;Ontario;Ottawa;Classique;41;0;0.0;302.005;0.0;125.76702978182654;1.4963240344921043;Forfait Gastronomique;7.755128700272208;134.25057102991707
AB-05725;Local_Gourmet;Externe;Basse;Site Web de l'hôtel;Direct;Non;2;M;Faible;États-Unis;Autre;Non spécifié;Classique;63;0;0.0;249.98499999999999;0.0;146.89407736473237;36.41973627726267;Forfait Gastronomique;7.8313162058927075;204.44952887714734
AB-05726;Congressiste;Interne;Haute;Booking.com;Intermediaire;Non;1;M;Élevé;Canada;Québec;Québec;deluxe;66;3;701.7899999999998;233.92999999999995;99.47783905143265;66.33293456590813;22.457563742225883;Chambre Seule;5.9375869492409;791.802999528506
AB-05727;Loisirs_Couple;Interne;Haute;TripAdvisor;Intermediaire;Non;5;M;Faible;États-Unis;Autre;Non spécifié;deluxe;80;4;1312.52;328.13;0.0;67.51220106505849;188.56127197942254;Forfait Gastronomique;8.578327370173735;1609.8302669825312
AB-05728;Loisirs_Couple;Interne;Haute;Courriel à l'hôtel;Direct;Oui;3;Autre;Faible;Canada;Ontario;Mississauga;Classique;56;0;0.0;284.66499999999996;0.0;0.0;0.0;Forfait Gastronomique;;0.0
AB-05729;Loisirs_Couple;Interne;Haute;Téléphone à l'hôtel;Direct;Non;10;F;Élevé;Canada;Ontario;Mississauga;Classique;41;7;2114.035;302.005;0.0;57.00731959608888;;Forfait Gastronomique;9.757195741897219;2441.706124435111
AB-05730;Congressiste;Interne;Basse;Google;Intermediaire;Oui;9;M;Faible;Canada;Ontario;Mississauga;Classique;24;0;0.0;319.34499999999997;0.0;0.0;0.0;Chambre Seule;;0.0
AB-05731;Affaires_Solo;Interne;Haute;Site Web de l'hôtel;Direct;Non;9;F;Élevé;Autre;—;Non spécifié;Classique;11;3;958.0349999999999;319.34499999999997;0.0;58.66827393234716;;Chambre Seule;5.458327948349973;1021.1213157061029
AB-05732;Congressiste;Interne;Basse;Autre OTA;Intermediaire;Non;9;F;Faible;Canada;Québec;Laval;Classique;6;3;958.0349999999999;319.34499999999997;106.68540982398062;0.40488986467770616;0.0;Chambre Seule;6.789542521648797;958.9107875596493
AB-05733;Loisirs_Couple;Interne;Haute;Expedia;Intermediaire;Oui;8;F;Moyen;États-Unis;California;Non spécifié;Suite senior;94;0;0.0;715.8749999999999;0.0;0.0;0.0;Forfait Gastronomique;;10.228414715507641
AB-05734;Local_Gourmet;Externe;Haute;Autre OTA;Intermediaire;Oui;9;M;Faible;Canada;Autre;Non spécifié;deluxe;77;0;0.0;346.96999999999997;0.0;0.0;0.0;Chambre Seule;;0.0
AB-05735;Affaires_Solo;Interne;Basse;Téléphone à l'hôtel;Direct;Non;8;M;Moyen;Autre;—;Non spécifié;Classique;21;1;359.80499999999995;359.80499999999995;0.0;39.42310909127856;4.196559840169013;Chambre Seule;7.686572494184111;402.8851220217534
AB-05736;Local_Gourmet;Externe;Haute;Site Web de l'hôtel;Direct;Non;11;F;Élevé;États-Unis;New York;Buffalo;Classique;6;0;0.0;267.32499999999993;0.0;142.89266213512636;0.0;Chambre Seule;5.410007156840547;154.37067349975817
AB-05737;Local_Gourmet;Externe;Basse;Courriel à l'hôtel;Direct;Non;10;M;Élevé;Europe;Autre;Non spécifié;Classique;11;0;0.0;302.005;0.0;165.56173205034207;8.374588887448118;Chambre Seule;6.924466451576546;198.7983384066266
AB-05738;Local_Spa;Externe;Basse;Expedia;Intermediaire;Oui;8;M;Faible;Canada;Québec;Québec;Classique;17;0;0.0;359.80499999999995;0.0;0.0;;Chambre Seule;;14.120268785432495
